agency_cd	site_no	datetime	Gage_Max   	Status_Gage_Max	Gage_min	Status_gage_min	Gage_Mean	Status_Gage_Mean
USGS	14128600	2017-09-27	76.70	A	76.25	A	76.40	A
USGS	14128600	2017-09-28	76.57	A	75.84	A	76.06	A
USGS	14128600	2017-09-29	75.87	A	75.18	A	75.52	A
USGS	14128600	2017-09-30	75.71	A	75.14	A	75.34	A
USGS	14128600	2017-10-01	75.99	A	75.49	A	75.73	A
USGS	14128600	2017-10-02	76.12	A	75.71	A	75.96	A
USGS	14128600	2017-10-03	76.04	A	75.63	A	75.83	A
USGS	14128600	2017-10-04	76.16	A	75.65	A	75.90	A
USGS	14128600	2017-10-05	76.61	A	75.76	A	76.01	A
USGS	14128600	2017-10-06	75.86	A	75.00	A	75.40	A
USGS	14128600	2017-10-07	75.84	A	75.43	A	75.60	A
USGS	14128600	2017-10-08	75.97	A	75.57	A	75.72	A
USGS	14128600	2017-10-09	76.17	A	75.18	A	75.77	A
USGS	14128600	2017-10-10	75.41	A	74.77	A	75.10	A
USGS	14128600	2017-10-11	75.91	A	74.96	A	75.45	A
USGS	14128600	2017-10-12	76.07	A	75.53	A	75.80	A
USGS	14128600	2017-10-13	76.09	A	75.67	A	75.89	A
USGS	14128600	2017-10-14	75.84	A	75.48	A	75.65	A
USGS	14128600	2017-10-15	76.18	A	75.61	A	75.90	A
USGS	14128600	2017-10-16	76.21	A	75.95	A	76.07	A
USGS	14128600	2017-10-17	76.09	A	75.74	A	75.86	A
USGS	14128600	2017-10-18	76.40	A	75.71	A	75.97	A
USGS	14128600	2017-10-19	76.30	A	75.95	A	76.13	A
USGS	14128600	2017-10-20	76.12	A	75.63	A	75.85	A
USGS	14128600	2017-10-21	76.71	A	75.50	A	75.96	A
USGS	14128600	2017-10-22	77.11	A	75.47	A	76.50	A
USGS	14128600	2017-10-23	75.49	A	74.76	A	75.25	A
USGS	14128600	2017-10-24	75.33	A	73.88	A	74.41	A
USGS	14128600	2017-10-25	75.11	A	73.57	A	73.94	A
USGS	14128600	2017-10-26	74.62	A	73.75	A	74.12	A
USGS	14128600	2017-10-27	74.75	A	74.22	A	74.38	A
USGS	14128600	2017-10-28	74.67	A	73.80	A	74.15	A
USGS	14128600	2017-10-29	73.80	A	73.28	A	73.43	A
USGS	14128600	2017-10-30	74.23	A	73.11	A	73.41	A
USGS	14128600	2017-10-31	74.90	A	74.21	A	74.56	A
USGS	14128600	2017-11-01	75.03	A	74.30	A	74.66	A
USGS	14128600	2017-11-02	75.90	A	74.96	A	75.29	A
USGS	14128600	2017-11-03	76.07	A	75.06	A	75.56	A
USGS	14128600	2017-11-04	75.79	A	74.58	A	75.12	A
USGS	14128600	2017-11-05	75.25	A	74.03	A	74.42	A
USGS	14128600	2017-11-06	74.17	A	73.25	A	73.63	A
USGS	14128600	2017-11-07	74.52	A	73.25	A	73.70	A
USGS	14128600	2017-11-08	75.16	A	73.14	A	74.07	A
USGS	14128600	2017-11-09	75.16	A	74.03	A	74.34	A
USGS	14128600	2017-11-10	74.42	A	74.02	A	74.16	A
USGS	14128600	2017-11-11	74.52	A	74.07	A	74.22	A
USGS	14128600	2017-11-12	75.37	A	73.45	A	74.11	A
USGS	14128600	2017-11-13	75.29	A	74.12	A	74.48	A
USGS	14128600	2017-11-14	74.85	A	73.65	A	74.15	A
USGS	14128600	2017-11-15	75.48	A	74.09	A	74.69	A
USGS	14128600	2017-11-16	75.54	A	74.42	A	75.12	A
USGS	14128600	2017-11-17	75.42	A	74.01	A	74.68	A
USGS	14128600	2017-11-18	75.37	A	74.29	A	74.59	A
USGS	14128600	2017-11-19	74.94	A	73.24	A	73.97	A
USGS	14128600	2017-11-20	75.53	A	73.20	A	74.11	A
USGS	14128600	2017-11-21	75.52	A	74.56	A	75.03	A
USGS	14128600	2017-11-22	75.96	A	73.81	A	74.85	A
USGS	14128600	2017-11-23	75.89	A	74.67	A	75.31	A
USGS	14128600	2017-11-24	75.23	A	74.16	A	74.51	A
USGS	14128600	2017-11-25	74.87	A	73.58	A	74.23	A
USGS	14128600	2017-11-26	75.51	A	73.93	A	74.75	A
USGS	14128600	2017-11-27	74.99	A	73.91	A	74.33	A
USGS	14128600	2017-11-28	75.05	A	73.08	A	74.06	A
USGS	14128600	2017-11-29	74.57	A	73.26	A	74.06	A
USGS	14128600	2017-11-30	74.50	A	73.53	A	74.10	A
USGS	14128600	2017-12-01	74.54	A	73.19	A	73.91	A
USGS	14128600	2017-12-02	74.82	A	73.24	A	74.04	A
USGS	14128600	2017-12-03	75.55	A	73.59	A	74.50	A
USGS	14128600	2017-12-04	75.23	A	73.79	A	74.45	A
USGS	14128600	2017-12-05	74.51	A	73.55	A	74.02	A
USGS	14128600	2017-12-06	74.49	A	72.65	A	73.27	A
USGS	14128600	2017-12-07	75.16	A	73.61	A	74.49	A
USGS	14128600	2017-12-08	75.21	A	73.47	A	74.49	A
USGS	14128600	2017-12-09	74.97	A	73.41	A	74.22	A
USGS	14128600	2017-12-10	74.45	A	73.30	A	73.83	A
USGS	14128600	2017-12-11	74.61	A	72.95	A	73.79	A
USGS	14128600	2017-12-12	75.31	A	73.35	A	74.47	A
USGS	14128600	2017-12-13	75.54	A	73.59	A	74.63	A
USGS	14128600	2017-12-14	75.56	A	73.76	A	74.67	A
USGS	14128600	2017-12-15	75.04	A	73.32	A	74.23	A
USGS	14128600	2017-12-16	74.68	A	73.41	A	73.76	A
USGS	14128600	2017-12-17	74.05	A	73.27	A	73.75	A
USGS	14128600	2017-12-18	74.76	A	73.82	A	74.14	A
USGS	14128600	2017-12-19	75.54	A	74.13	A	74.71	A
USGS	14128600	2017-12-20	75.67	A	74.02	A	74.89	A
USGS	14128600	2017-12-21	75.23	A	73.57	A	74.42	A
USGS	14128600	2017-12-22	75.21	A	74.69	A	74.95	A
USGS	14128600	2017-12-23	75.11	A	73.96	A	74.48	A
USGS	14128600	2017-12-24	75.28	A	73.65	A	74.40	A
USGS	14128600	2017-12-25	75.21	A	74.29	A	74.58	A
USGS	14128600	2017-12-26	74.91	A	74.55	A	74.72	A
USGS	14128600	2017-12-27	75.22	A	74.25	A	74.67	A
USGS	14128600	2017-12-28	75.20	A	74.57	A	74.84	A
USGS	14128600	2017-12-29	75.75	A	74.77	A	75.30	A
USGS	14128600	2017-12-30	76.51	A	75.37	A	75.76	A
USGS	14128600	2017-12-31	76.40	A	75.12	A	75.80	A
USGS	14128600	2018-01-01	75.47	A	74.55	A	74.79	A
USGS	14128600	2018-01-02	75.13	A	74.08	A	74.52	A
USGS	14128600	2018-01-03	75.05	A	74.55	A	74.89	A
USGS	14128600	2018-01-04	75.47	A	74.16	A	74.81	A
USGS	14128600	2018-01-05	75.46	A	74.02	A	74.38	A
USGS	14128600	2018-01-06	74.69	A	74.19	A	74.34	A
USGS	14128600	2018-01-07	74.67	A	74.05	A	74.38	A
USGS	14128600	2018-01-08	74.74	A	74.05	A	74.44	A
USGS	14128600	2018-01-09	74.90	A	73.80	A	74.24	A
USGS	14128600	2018-01-10	74.87	A	74.33	A	74.61	A
USGS	14128600	2018-01-11	75.13	A	74.58	A	74.80	A
USGS	14128600	2018-01-12	75.63	A	74.59	A	75.21	A
USGS	14128600	2018-01-13	74.92	A	74.05	A	74.38	A
USGS	14128600	2018-01-14	75.00	A	74.09	A	74.73	A
USGS	14128600	2018-01-15	74.54	A	73.63	A	74.04	A
USGS	14128600	2018-01-16	74.53	A	74.21	A	74.32	A
USGS	14128600	2018-01-17	74.28	A	73.92	A	74.08	A
USGS	14128600	2018-01-18	75.40	A	73.64	A	74.29	A
USGS	14128600	2018-01-19	75.57	A	74.68	A	75.08	A
USGS	14128600	2018-01-20	75.79	A	75.13	A	75.42	A
USGS	14128600	2018-01-21	75.80	A	75.10	A	75.41	A
USGS	14128600	2018-01-22	75.23	A	74.51	A	74.90	A
USGS	14128600	2018-01-23	75.27	A	74.99	A	75.15	A
USGS	14128600	2018-01-24	75.55	A	74.66	A	74.88	A
USGS	14128600	2018-01-25	75.51	A	74.18	A	74.90	A
USGS	14128600	2018-01-26	74.37	A	73.38	A	73.98	A
USGS	14128600	2018-01-27	74.52	A	74.13	A	74.29	A
USGS	14128600	2018-01-28	74.58	A	74.21	A	74.40	A
USGS	14128600	2018-01-29	74.35	A	73.36	A	73.61	A
USGS	14128600	2018-01-30	73.96	A	73.30	A	73.65	A
USGS	14128600	2018-01-31	73.93	A	73.46	A	73.69	A
USGS	14128600	2018-02-01	74.31	A	73.77	A	74.06	A
USGS	14128600	2018-02-02	74.60	A	73.87	A	74.22	A
USGS	14128600	2018-02-03	74.54	A	73.86	A	74.15	A
USGS	14128600	2018-02-04	74.32	A	73.80	A	74.02	A
USGS	14128600	2018-02-05	75.06	A	74.25	A	74.59	A
USGS	14128600	2018-02-06	74.35	A	73.97	A	74.18	A
USGS	14128600	2018-02-07	75.35	A	73.89	A	74.58	A
USGS	14128600	2018-02-08	75.11	A	74.38	A	74.69	A
USGS	14128600	2018-02-09	75.23	A	74.38	A	74.89	A
USGS	14128600	2018-02-10	75.37	A	74.28	A	74.95	A
USGS	14128600	2018-02-11	75.47	A	74.33	A	74.98	A
USGS	14128600	2018-02-12	75.54	A	74.10	A	74.74	A
USGS	14128600	2018-02-13	74.32	A	74.03	A	74.18	A
USGS	14128600	2018-02-14	74.23	A	73.60	A	73.93	A
USGS	14128600	2018-02-15	73.85	A	73.36	A	73.61	A
USGS	14128600	2018-02-16	73.78	A	73.36	A	73.49	A
USGS	14128600	2018-02-17	73.83	A	73.11	A	73.67	A
USGS	14128600	2018-02-18	74.55	A	73.67	A	74.00	A
USGS	14128600	2018-02-19	74.94	A	74.54	A	74.77	A
USGS	14128600	2018-02-20	75.50	A	74.69	A	75.11	A
USGS	14128600	2018-02-21	74.85	A	74.30	A	74.46	A
USGS	14128600	2018-02-22	75.00	A	74.40	A	74.78	A
USGS	14128600	2018-02-23	74.40	A	73.85	A	74.14	A
USGS	14128600	2018-02-24	74.98	A	74.19	A	74.59	A
USGS	14128600	2018-02-25	74.90	A	74.42	A	74.73	A
USGS	14128600	2018-02-26	74.68	A	74.08	A	74.39	A
USGS	14128600	2018-02-27	74.59	A	74.28	A	74.44	A
USGS	14128600	2018-02-28	75.39	A	74.59	A	75.07	A
USGS	14128600	2018-03-01	75.22	A	74.87	A	75.01	A
USGS	14128600	2018-03-02	75.06	A	74.74	A	74.90	A
USGS	14128600	2018-03-03	75.02	A	74.42	A	74.60	A
USGS	14128600	2018-03-04	74.63	A	74.10	A	74.41	A
USGS	14128600	2018-03-05	75.17	A	74.18	A	74.44	A
USGS	14128600	2018-03-06	75.12	A	74.36	A	74.56	A
USGS	14128600	2018-03-07	74.72	A	73.68	A	74.09	A
USGS	14128600	2018-03-08	74.62	A	74.11	A	74.29	A
USGS	14128600	2018-03-09	74.35	A	73.75	A	74.18	A
USGS	14128600	2018-03-10	74.34	A	73.91	A	74.14	A
USGS	14128600	2018-03-11	74.29	A	73.96	A	74.10	A
USGS	14128600	2018-03-12	74.67	A	73.82	A	74.20	A
USGS	14128600	2018-03-13	74.68	A	73.88	A	74.26	A
USGS	14128600	2018-03-14	75.10	A	74.62	A	74.85	A
USGS	14128600	2018-03-15	74.73	A	74.22	A	74.56	A
USGS	14128600	2018-03-16	74.59	A	74.24	A	74.41	A
USGS	14128600	2018-03-17	74.55	A	74.05	A	74.26	A
USGS	14128600	2018-03-18	75.45	A	74.16	A	74.74	A
USGS	14128600	2018-03-19	75.42	A	74.94	A	75.14	A
USGS	14128600	2018-03-20	75.14	A	74.35	A	74.77	A
USGS	14128600	2018-03-21	74.81	A	74.46	A	74.64	A
USGS	14128600	2018-03-22	75.17	A	74.77	A	74.98	A
USGS	14128600	2018-03-23	75.00	A	74.58	A	74.77	A
USGS	14128600	2018-03-24	74.58	A	73.46	A	74.15	A
USGS	14128600	2018-03-25	74.69	A	73.55	A	73.86	A
USGS	14128600	2018-03-26	75.08	A	74.36	A	74.78	A
USGS	14128600	2018-03-27	74.85	A	74.35	A	74.60	A
USGS	14128600	2018-03-28	74.84	A	74.28	A	74.59	A
USGS	14128600	2018-03-29	74.54	A	74.10	A	74.31	A
USGS	14128600	2018-03-30	74.22	A	73.87	A	74.04	A
USGS	14128600	2018-03-31	74.20	A	73.85	A	74.05	A
USGS	14128600	2018-04-01	74.00	A	73.39	A	73.65	A
USGS	14128600	2018-04-02	74.32	A	73.65	A	73.95	A
USGS	14128600	2018-04-03	74.54	A	73.87	A	74.08	A
USGS	14128600	2018-04-04	74.90	A	74.16	A	74.47	A
USGS	14128600	2018-04-05	75.14	A	74.48	A	74.87	A
USGS	14128600	2018-04-06	76.45	A	74.02	A	75.19	A
USGS	14128600	2018-04-07	76.52	A	76.00	A	76.18	A
USGS	14128600	2018-04-08	77.03	A	76.07	A	76.48	A
USGS	14128600	2018-04-09	76.97	A	76.02	A	76.45	A
USGS	14128600	2018-04-10	76.77	A	76.01	A	76.28	A
USGS	14128600	2018-04-11	76.36	A	75.73	A	76.09	A
USGS	14128600	2018-04-12	75.87	A	74.93	A	75.33	A
USGS	14128600	2018-04-13	75.95	A	75.03	A	75.41	A
USGS	14128600	2018-04-14	76.56	A	75.58	A	75.94	A
USGS	14128600	2018-04-15	76.46	A	75.89	A	76.14	A
USGS	14128600	2018-04-16	76.43	A	75.30	A	75.69	A
USGS	14128600	2018-04-17	75.88	A	74.89	A	75.24	A
USGS	14128600	2018-04-18	76.18	A	75.07	A	75.68	A
USGS	14128600	2018-04-19	75.59	A	75.14	A	75.32	A
USGS	14128600	2018-04-20	75.43	A	74.93	A	75.22	A
USGS	14128600	2018-04-21	75.38	A	74.79	A	75.01	A
USGS	14128600	2018-04-22	75.38	A	74.95	A	75.14	A
USGS	14128600	2018-04-23	75.41	A	74.13	A	74.89	A
USGS	14128600	2018-04-24	75.43	A	74.61	A	74.85	A
USGS	14128600	2018-04-25	75.04	A	74.16	A	74.70	A
USGS	14128600	2018-04-26	75.63	A	74.57	A	75.12	A
USGS	14128600	2018-04-27	75.34	A	74.26	A	74.80	A
USGS	14128600	2018-04-28	75.32	A	74.69	A	74.95	A
USGS	14128600	2018-04-29	76.46	A	75.32	A	75.99	A
USGS	14128600	2018-04-30	77.02	A	76.46	A	76.70	A
USGS	14128600	2018-05-01	76.79	A	76.11	A	76.29	A
USGS	14128600	2018-05-02	76.52	A	76.35	A	76.43	A
USGS	14128600	2018-05-03	76.88	A	76.49	A	76.75	A
USGS	14128600	2018-05-04	76.83	A	76.27	A	76.61	A
USGS	14128600	2018-05-05	76.71	A	76.21	A	76.44	A
USGS	14128600	2018-05-06	76.22	A	75.51	A	75.77	A
USGS	14128600	2018-05-07	76.43	A	75.37	A	75.95	A
USGS	14128600	2018-05-08	77.81	A	76.39	A	76.85	A
USGS	14128600	2018-05-09	78.36	A	77.55	A	77.92	A
USGS	14128600	2018-05-10	78.52	A	78.01	A	78.26	A
USGS	14128600	2018-05-11	78.51	A	77.92	A	78.23	A
USGS	14128600	2018-05-12	78.44	A	77.78	A	78.02	A
USGS	14128600	2018-05-13	78.55	A	77.92	A	78.26	A
USGS	14128600	2018-05-14	78.16	A	77.75	A	77.97	A
USGS	14128600	2018-05-15	79.32	A	78.04	A	78.68	A
USGS	14128600	2018-05-16	79.25	A	78.01	A	78.45	A
USGS	14128600	2018-05-17	78.41	A	77.84	A	78.08	A
USGS	14128600	2018-05-18	78.07	A	77.72	A	77.93	A
USGS	14128600	2018-05-19	77.73	A	77.39	A	77.56	A
USGS	14128600	2018-05-20	78.36	A	77.71	A	78.16	A
USGS	14128600	2018-05-21	78.59	A	78.27	A	78.41	A
USGS	14128600	2018-05-22	78.72	A	78.49	A	78.62	A
USGS	14128600	2018-05-23	79.36	A	78.65	A	78.92	A
USGS	14128600	2018-05-24	79.26	A	78.27	A	78.81	A
USGS	14128600	2018-05-25	78.73	A	78.25	A	78.55	A
USGS	14128600	2018-05-26	78.74	A	78.31	A	78.56	A
USGS	14128600	2018-05-27	78.86	A	78.11	A	78.43	A
USGS	14128600	2018-05-28	78.39	A	77.37	A	77.87	A
USGS	14128600	2018-05-29	78.08	A	77.22	A	77.57	A
USGS	14128600	2018-05-30	78.57	A	77.68	A	78.26	A
USGS	14128600	2018-05-31	78.31	A	77.30	A	77.90	A
USGS	14128600	2018-06-01	77.95	A	76.91	A	77.25	A
USGS	14128600	2018-06-02	77.50	A	77.01	A	77.35	A
USGS	14128600	2018-06-03	77.30	A	76.59	A	76.88	A
USGS	14128600	2018-06-04	77.19	A	76.75	A	76.98	A
USGS	14128600	2018-06-05	77.19	A	76.59	A	76.78	A
USGS	14128600	2018-06-06	76.93	A	76.46	A	76.75	A
USGS	14128600	2018-06-07	76.47	A	75.61	A	76.11	A
USGS	14128600	2018-06-08	75.89	A	74.93	A	75.34	A
USGS	14128600	2018-06-09	76.02	A	74.83	A	75.38	A
USGS	14128600	2018-06-10	75.59	A	75.02	A	75.22	A
USGS	14128600	2018-06-11	75.75	A	75.42	A	75.59	A
USGS	14128600	2018-06-12	76.43	A	75.74	A	75.90	A
USGS	14128600	2018-06-13	76.50	A	75.31	A	75.77	A
USGS	14128600	2018-06-14	75.31	A	74.63	A	74.99	A
USGS	14128600	2018-06-15	75.43	A	74.32	A	74.86	A
USGS	14128600	2018-06-16	75.46	A	74.63	A	74.96	A
USGS	14128600	2018-06-17	75.15	A	74.33	A	74.74	A
USGS	14128600	2018-06-18	75.09	A	74.24	A	74.49	A
USGS	14128600	2018-06-19	75.32	A	74.25	A	74.69	A
USGS	14128600	2018-06-20	75.18	A	74.21	A	74.52	A
USGS	14128600	2018-06-21	75.24	A	73.84	A	74.38	A
USGS	14128600	2018-06-22	75.32	A	73.97	A	74.56	A
USGS	14128600	2018-06-23	75.17	A	73.96	A	74.48	A
USGS	14128600	2018-06-24	75.67	A	74.64	A	75.01	A
USGS	14128600	2018-06-25	76.11	A	75.13	A	75.50	A
USGS	14128600	2018-06-26	75.95	A	75.24	A	75.63	A
USGS	14128600	2018-06-27	75.85	A	75.36	A	75.57	A
USGS	14128600	2018-06-28	75.93	A	75.02	A	75.48	A
USGS	14128600	2018-06-29	76.21	A	74.83	A	75.57	A
USGS	14128600	2018-06-30	75.73	A	74.31	A	74.63	A
USGS	14128600	2018-07-01	74.52	A	73.73	A	74.17	A
USGS	14128600	2018-07-02	74.27	A	73.45	A	73.84	A
USGS	14128600	2018-07-03	74.79	A	73.68	A	74.25	A
USGS	14128600	2018-07-04	74.41	A	73.63	A	73.96	A
USGS	14128600	2018-07-05	74.76	A	73.29	A	73.98	A
USGS	14128600	2018-07-06	74.83	A	73.65	A	74.15	A
USGS	14128600	2018-07-07	74.93	A	73.81	A	74.30	A
USGS	14128600	2018-07-08	75.35	A	74.70	A	75.00	A
USGS	14128600	2018-07-09	75.23	A	74.22	A	74.75	A
USGS	14128600	2018-07-10	75.64	A	73.71	A	74.34	A
USGS	14128600	2018-07-11	76.20	A	75.28	A	75.66	A
USGS	14128600	2018-07-12	76.24	A	75.49	A	75.81	A
USGS	14128600	2018-07-13	75.81	A	75.13	A	75.42	A
USGS	14128600	2018-07-14	76.11	A	75.20	A	75.55	A
USGS	14128600	2018-07-15	75.94	A	74.14	A	74.77	A
USGS	14128600	2018-07-16	75.72	A	73.68	A	74.68	A
USGS	14128600	2018-07-17	75.48	A	73.59	A	74.38	A
USGS	14128600	2018-07-18	75.02	A	73.93	A	74.36	A
USGS	14128600	2018-07-19	75.01	A	74.54	A	74.68	A
USGS	14128600	2018-07-20	75.73	A	74.24	A	74.91	A
USGS	14128600	2018-07-21	76.32	A	75.01	A	75.52	A
USGS	14128600	2018-07-22	75.71	A	74.11	A	74.57	A
USGS	14128600	2018-07-23	75.75	A	73.13	A	74.16	A
USGS	14128600	2018-07-24	75.79	A	73.41	A	74.37	A
USGS	14128600	2018-07-25	75.47	A	72.99	A	73.96	A
USGS	14128600	2018-07-26	74.56	A	73.27	A	73.82	A
USGS	14128600	2018-07-27	75.84	A	72.85	A	74.03	A
USGS	14128600	2018-07-28	75.88	A	74.81	A	75.22	A
USGS	14128600	2018-07-29	75.30	A	74.34	A	74.71	A
USGS	14128600	2018-07-30	75.77	A	74.07	A	74.57	A
USGS	14128600	2018-07-31	76.92	A	74.77	A	75.60	A
USGS	14128600	2018-08-01	76.56	A	75.95	A	76.27	A
USGS	14128600	2018-08-02	76.80	A	75.96	A	76.26	A
USGS	14128600	2018-08-03	76.59	A	75.95	A	76.16	A
USGS	14128600	2018-08-04	76.99	A	76.34	A	76.69	A
USGS	14128600	2018-08-05	76.72	A	74.65	A	75.67	A
USGS	14128600	2018-08-06	75.00	A	73.48	A	73.99	A
USGS	14128600	2018-08-07	74.86	A	73.77	A	74.14	A
USGS	14128600	2018-08-08	75.29	A	73.28	A	73.83	A
USGS	14128600	2018-08-09	75.81	A	74.31	A	74.99	A
USGS	14128600	2018-08-10	75.83	A	75.11	A	75.54	A
USGS	14128600	2018-08-11	75.32	A	74.61	A	75.02	A
USGS	14128600	2018-08-12	74.93	A	74.63	A	74.78	A
USGS	14128600	2018-08-13	75.54	A	74.39	A	74.79	A
USGS	14128600	2018-08-14	76.37	A	74.29	A	75.00	A
USGS	14128600	2018-08-15	76.72	A	75.54	A	75.96	A
USGS	14128600	2018-08-16	76.45	A	75.98	A	76.17	A
USGS	14128600	2018-08-17	76.29	A	75.89	A	76.09	A
USGS	14128600	2018-08-18	76.22	A	75.76	A	76.01	A
USGS	14128600	2018-08-19	75.80	A	75.42	A	75.57	A
USGS	14128600	2018-08-20	76.82	A	75.43	A	75.94	A
USGS	14128600	2018-08-21	76.66	A	75.94	A	76.28	A
USGS	14128600	2018-08-22	76.41	A	75.57	A	75.93	A
USGS	14128600	2018-08-23	76.06	A	75.48	A	75.74	A
USGS	14128600	2018-08-24	75.56	A	74.51	A	74.92	A
USGS	14128600	2018-08-25	76.05	A	74.19	A	75.03	A
USGS	14128600	2018-08-26	75.99	A	75.44	A	75.68	A
USGS	14128600	2018-08-27	75.55	A	75.30	A	75.43	A
USGS	14128600	2018-08-28	75.72	A	75.20	A	75.41	A
USGS	14128600	2018-08-29	75.95	A	75.42	A	75.67	A
USGS	14128600	2018-08-30	75.59	A	75.00	A	75.25	A
USGS	14128600	2018-08-31	75.05	A	74.23	A	74.54	A
USGS	14128600	2018-09-01	75.43	A	74.24	A	74.62	A
USGS	14128600	2018-09-02	75.61	A	74.59	A	75.08	A
USGS	14128600	2018-09-03	75.48	A	74.98	A	75.18	A
USGS	14128600	2018-09-04	75.90	A	75.31	A	75.57	A
USGS	14128600	2018-09-05	75.91	A	75.37	A	75.64	A
USGS	14128600	2018-09-06	75.66	A	75.20	A	75.42	A
USGS	14128600	2018-09-07	75.84	A	75.13	A	75.50	A
USGS	14128600	2018-09-08	76.39	A	75.39	A	75.96	A
USGS	14128600	2018-09-09	76.15	A	74.95	A	75.64	A
USGS	14128600	2018-09-10	76.02	A	75.51	A	75.82	A
USGS	14128600	2018-09-11	76.46	A	75.76	A	76.00	A
USGS	14128600	2018-09-12	76.31	A	75.66	A	75.90	A
USGS	14128600	2018-09-13	76.15	A	75.64	A	75.87	A
USGS	14128600	2018-09-14	76.40	A	75.64	A	76.09	A
USGS	14128600	2018-09-15	76.08	A	75.28	A	75.74	A
USGS	14128600	2018-09-16	76.00	A	75.70	A	75.80	A
USGS	14128600	2018-09-17	75.92	A	75.14	A	75.54	A
USGS	14128600	2018-09-18	76.09	A	74.65	A	75.23	A
USGS	14128600	2018-09-19	76.33	A	75.47	A	75.81	A
USGS	14128600	2018-09-20	76.09	A	75.51	A	75.75	A
USGS	14128600	2018-09-21	76.14	A	75.63	A	75.91	A
USGS	14128600	2018-09-22	76.12	A	75.62	A	75.91	A
USGS	14128600	2018-09-23	76.04	A	75.33	A	75.68	A
USGS	14128600	2018-09-24	75.51	A	74.84	A	75.24	A
USGS	14128600	2018-09-25	76.49	A	75.44	A	75.97	A
USGS	14128600	2018-09-26	76.27	A	75.49	A	75.65	A
USGS	14128600	2018-09-27	75.76	A	75.48	A	75.63	A
USGS	14128600	2018-09-28	75.64	A	75.30	A	75.46	A
USGS	14128600	2018-09-29	75.51	A	74.75	A	75.04	A
USGS	14128600	2018-09-30	75.77	A	75.26	A	75.40	A
USGS	14128600	2018-10-01	75.74	A	75.25	A	75.46	A
USGS	14128600	2018-10-02	75.57	A	74.86	A	75.16	A
USGS	14128600	2018-10-03	75.45	A	74.78	A	75.11	A
USGS	14128600	2018-10-04	75.38	A	74.91	A	75.14	A
USGS	14128600	2018-10-05	75.61	A	75.33	A	75.49	A
USGS	14128600	2018-10-06	75.59	A	75.07	A	75.31	A
USGS	14128600	2018-10-07	76.19	A	75.35	A	75.66	A
USGS	14128600	2018-10-08	76.53	A	75.96	A	76.25	A
USGS	14128600	2018-10-09	76.67	A	76.02	A	76.35	A
USGS	14128600	2018-10-10	76.28	A	75.58	A	75.88	A
USGS	14128600	2018-10-11	76.09	A	75.59	A	75.89	A
USGS	14128600	2018-10-12	76.01	A	75.57	A	75.79	A
USGS	14128600	2018-10-13	75.98	A	75.58	A	75.76	A
USGS	14128600	2018-10-14	76.24	A	75.87	A	76.03	A
USGS	14128600	2018-10-15	76.31	A	75.81	A	76.02	A
USGS	14128600	2018-10-16	76.52	A	75.49	A	76.07	A
USGS	14128600	2018-10-17	76.43	A	75.75	A	76.06	A
USGS	14128600	2018-10-18	76.01	A	75.47	A	75.81	A
USGS	14128600	2018-10-19	75.77	A	74.36	A	75.04	A
USGS	14128600	2018-10-20	74.36	A	73.27	A	73.58	A
USGS	14128600	2018-10-21	73.32	A	72.91	A	73.08	A
USGS	14128600	2018-10-22	73.99	A	73.32	A	73.68	A
USGS	14128600	2018-10-23	74.57	A	73.74	A	74.09	A
USGS	14128600	2018-10-24	75.34	A	74.03	A	74.72	A
USGS	14128600	2018-10-25	74.84	A	73.35	A	74.20	A
USGS	14128600	2018-10-26	74.77	A	73.49	A	74.26	A
USGS	14128600	2018-10-27	74.83	A	74.14	A	74.39	A
USGS	14128600	2018-10-28	75.59	A	74.67	A	74.98	A
USGS	14128600	2018-10-29	75.57	A	74.68	A	75.17	A
USGS	14128600	2018-10-30	74.81	A	73.70	A	74.37	A
USGS	14128600	2018-10-31	74.71	A	72.54	A	73.66	A
USGS	14128600	2018-11-01	74.27	A	73.11	A	73.62	A
USGS	14128600	2018-11-02	74.89	A	73.32	A	73.99	A
USGS	14128600	2018-11-03	75.00	A	73.43	A	73.98	A
USGS	14128600	2018-11-04	74.73	A	73.36	A	73.78	A
USGS	14128600	2018-11-05	74.60	A	73.67	A	74.07	A
USGS	14128600	2018-11-06	74.61	A	73.29	A	73.87	A
USGS	14128600	2018-11-07	74.73	A	72.90	A	73.64	A
USGS	14128600	2018-11-08	74.91	A	73.51	A	74.21	A
USGS	14128600	2018-11-09	75.30	A	73.35	A	74.31	A
USGS	14128600	2018-11-10	75.19	A	73.77	A	74.55	A
USGS	14128600	2018-11-11	75.16	A	74.11	A	74.66	A
USGS	14128600	2018-11-12	75.22	A	74.07	A	74.69	A
USGS	14128600	2018-11-13	76.58	A	74.13	A	75.60	A
USGS	14128600	2018-11-14	76.37	A	75.57	A	75.89	A
USGS	14128600	2018-11-15	76.13	A	75.37	A	75.69	A
USGS	14128600	2018-11-16	75.85	A	74.86	A	75.29	A
USGS	14128600	2018-11-17	74.90	A	73.98	A	74.24	A
USGS	14128600	2018-11-18	74.69	A	73.85	A	74.24	A
USGS	14128600	2018-11-19	74.85	A	73.46	A	74.25	A
USGS	14128600	2018-11-20	74.99	A	73.44	A	74.24	A
USGS	14128600	2018-11-21	75.01	A	73.31	A	74.12	A
USGS	14128600	2018-11-22	74.51	A	73.31	A	73.86	A
